,train_loss,train_acc,val_acc,test_acc
0,904.6850309967995,tensor(50.7500),0.46365914786967416,0.46365914786967416
1,146.8460949510336,tensor(46.),0.681704260651629,0.681704260651629
2,6.151087403297424,tensor(61.),0.5889724310776943,0.5889724310776943
3,15.164244890213013,tensor(58.7500),0.6541353383458647,0.6541353383458647
4,3.227700114250183,tensor(64.),0.6340852130325815,0.6340852130325815
5,2.2303763031959534,tensor(63.),0.6265664160401002,0.6265664160401002
6,2.1450191736221313,tensor(62.5000),0.6290726817042607,0.6290726817042607
7,2.1136136651039124,tensor(62.7500),0.631578947368421,0.631578947368421
8,19.723707020282745,tensor(63.),0.6666666666666666,0.6666666666666666
9,1.8527706861495972,tensor(67.2500),0.7017543859649122,0.7017543859649122
10,7.869019657373428,tensor(71.2500),0.7418546365914787,0.7418546365914787
11,1.942955195903778,tensor(74.2500),0.7493734335839599,0.7493734335839599
12,1.6642509698867798,tensor(74.2500),0.7468671679197995,0.7468671679197995
13,5.255817949771881,tensor(74.7500),0.7568922305764411,0.7568922305764411
14,1.5545846223831177,tensor(76.),0.7844611528822055,0.7844611528822055
15,9.790838360786438,tensor(76.7500),0.7142857142857143,0.7142857142857143
16,1.9095689952373505,tensor(69.5000),0.6491228070175439,0.6491228070175439
17,2.100514590740204,tensor(63.7500),0.6591478696741855,0.6591478696741855
18,2.105664998292923,tensor(66.5000),0.6791979949874687,0.6791979949874687
19,1.912581980228424,tensor(67.7500),0.6842105263157895,0.6842105263157895
20,1.9807095527648926,tensor(68.5000),0.6917293233082706,0.6917293233082706
21,1.982147216796875,tensor(69.5000),0.7017543859649122,0.7017543859649122
22,1.8346155285835266,tensor(70.),0.706766917293233,0.706766917293233
23,1.9182617664337158,tensor(71.),0.7393483709273183,0.7393483709273183
24,2.5728155970573425,tensor(72.),0.6917293233082706,0.6917293233082706
25,2.0405373871326447,tensor(67.),0.6441102756892231,0.6441102756892231
26,2.053214877843857,tensor(62.7500),0.6090225563909775,0.6090225563909775
27,2.2021209597587585,tensor(61.),0.606516290726817,0.606516290726817
28,2.3129236698150635,tensor(60.7500),0.6090225563909775,0.6090225563909775
29,2.2033203840255737,tensor(62.2500),0.5989974937343359,0.5989974937343359
30,2.2339048385620117,tensor(59.7500),0.6015037593984962,0.6015037593984962
31,2.2157347798347473,tensor(60.),0.6015037593984962,0.6015037593984962
32,2.2443191409111023,tensor(62.),0.6265664160401002,0.6265664160401002
33,2.1317455768585205,tensor(63.),0.6390977443609023,0.6390977443609023
34,2.1846452951431274,tensor(63.7500),0.6691729323308271,0.6691729323308271
35,1.9698582291603088,tensor(68.5000),0.7042606516290727,0.7042606516290727
36,2.552736818790436,tensor(70.2500),0.6791979949874687,0.6791979949874687
37,1.9872313439846039,tensor(67.5000),0.656641604010025,0.656641604010025
38,2.0909142792224884,tensor(68.5000),0.7518796992481203,0.7518796992481203
39,13.955761194229126,tensor(76.7500),0.7644110275689223,0.7644110275689223
40,3.4079857170581818,tensor(76.7500),0.7969924812030075,0.7969924812030075
41,1.3396147936582565,tensor(80.2500),0.8070175438596491,0.8070175438596491
42,1.767424464225769,tensor(80.),0.7844611528822055,0.7844611528822055
43,3.4183253347873688,tensor(76.2500),0.7418546365914787,0.7418546365914787
44,1.8823827803134918,tensor(73.7500),0.7167919799498746,0.7167919799498746
45,1.8052425980567932,tensor(70.7500),0.6992481203007519,0.6992481203007519
46,1.8944596946239471,tensor(69.5000),0.6942355889724311,0.6942355889724311
47,1.9010412991046906,tensor(69.2500),0.6917293233082706,0.6917293233082706
48,1.9259500801563263,tensor(69.),0.6942355889724311,0.6942355889724311
49,2.048369973897934,tensor(69.2500),0.6967418546365914,0.6967418546365914
50,1.9590694606304169,tensor(69.7500),0.6992481203007519,0.6992481203007519
51,1.9330162405967712,tensor(69.7500),0.7218045112781954,0.7218045112781954
52,1.7411911487579346,tensor(72.2500),0.7644110275689223,0.7644110275689223
53,1.7552530467510223,tensor(77.5000),0.7869674185463659,0.7869674185463659
54,1.4759732484817505,tensor(79.2500),0.8070175438596491,0.8070175438596491
